-1.454413839 -0.0003635573 0
-0.9500903183 -1.5979243984 0
-1.2160637148 -0.6894599105 0
-1.0000228223 7.028270506 0
-1.2921707292 0.3807580659 0
-1.029870369 -0.2892259204 0
-0.9689679067 4.1311806222 0
-1.6796649351 0.0458244183 0
-0.7675733672 1.9720991818 0
-1.6176059991 2.673821505 0
-0.9217634834 -1.6238143944 0
-0.9933423323 -0.072391575 0
-0.9289603932 6.8203872281 0
-0.5328284886 1.4157667814 0
-1.4722545368 3.7499524207 0
-1.2106494797 4.8669812905 0
-1.2336969733 2.7495086247 0
-0.5245758576 1.3809550765 0
-0.5965554393 4.8878621839 0
-0.7830549926 -2.8172408836 0
-1.4773932691 4.6625074041 0
-1.1411723735 -5.3844267082 0
-0.8388602106 -2.8325328139 0
-0.8918748987 -0.2970293298 0
-1.1991075205 0.7408941374 0
-0.5375902643 -3.9460525849 0
-1.1768864533 3.3556240646 0
-0.8812148258 0.7686300286 0
-0.3866497996 -2.3251333712 0
-0.4681791486 -2.6138879078 0
-1.0601530683 -1.9148249743 0
-0.7683028905 -1.536981526 0
-0.4839986936 0.6160984595 0
-1.2916319897 0.8359407934 0
-0.7043207278 -0.777591578 0
-0.4273437848 0.7432041599 0
-0.6905014935 -0.9647779037 0
-0.6202520995 1.5359269138 0
-0.9995606604 5.696990982 0
-1.3940151917 3.6117687935 0
-1.2227757432 -0.2411239123 0
-0.5246313968 1.4412988971 0
-0.9778844401 0.5157143321 0
-0.7460586427 -0.2957273275 0
-1.3113533809 0.0488684855 0
-1.5444257582 4.3710344419 0
-1.6291244172 -0.654930544 0
-0.914344396 1.5771502963 0
-1.6537018884 2.8687038622 0
-0.5634304556 -2.1332994619 0
-0.6503178749 -3.5683136856 0
-0.9076146156 3.3355017169 0
-0.6858741631 2.1700384921 0
-1.0320722743 -0.6187842155 0
-1.5507162429 4.4266575409 0
-1.0378387144 1.9605167338 0
-1.2034147218 -0.2351866902 0
-0.6204880146 -0.3372806521 0
-0.8955570583 -0.5214877605 0
-0.875953104 -2.3160379269 0
-1.112354305 9.2788943586 0
-1.2682757223 -5.887927683 0
-0.9158939673 1.8280057168 0
-1.131476676 1.0171372241 0
-0.5822356174 -2.8840038062 0
-1.1102132482 0.558329763 0
-1.238628068 2.1818840468 0
-1.0655194354 4.1107836604 0
-0.6754006145 1.3418226889 0
-1.1700994799 2.762130923 0
-1.0286498153 6.3080270588 0
-1.4433928459 0.6700939589 0
-0.9633679221 -0.7357969867 0
-1.1149348568 -3.3295839229 0
-1.1346849357 3.5728284094 0
-0.9566340148 -0.5422124798 0
-0.9918816134 5.3096027501 0
-1.0007605136 1.2186730887 0
-0.0977951097 0.5926909277 0
-0.6859808053 -0.7059240571 0
-0.4930801048 -0.560747508 0
-0.5000418355 -2.8217274853 0
-1.0862504564 2.8160201961 0
-1.1461016451 -0.2714200176 0
-1.5007544835 2.9355207846 0
-1.2925794975 -4.1166255641 0
-1.0857390652 2.0426798939 0
-1.0276572798 -1.7668499912 0
-0.9024166812 -3.7341986677 0
-0.9538640371 0.288817036 0
-1.3580154869 2.8631843084 0
-1.0991031943 4.1224853098 0
-0.4785115161 4.7307967886 0
-1.0908292817 -0.1449229819 0
-1.2770364643 -1.902318176 0
-1.076669951 10.1760745563 0
-0.8989620742 -0.6623087132 0
-1.1167498796 -1.1312201124 0
-1.1287437447 2.4354608528 0
-1.1036121848 -2.2482188308 0
-0.6415727076 -1.0154085395 0
-0.7465724979 -3.6140607149 0
-1.226425418 0.3968823748 0
-1.2251653316 -2.4011551775 0
-1.5253264935 2.17446139 0
-0.6597364549 1.569537889 0
-1.0324490656 -1.1711495481 0
-1.0731041761 -0.1588759547 0
-0.9459376598 -0.7247718677 0
-1.3924836845 1.5096198396 0
-1.2781924881 -0.9788074561 0
-0.9445781331 1.8188108293 0
-1.097027416 -1.5606435519 0
-1.6208932591 2.7706781819 0
-1.2330727162 0.5011743488 0
-0.9201195594 -5.1801060318 0
-0.6767166184 1.5757966046 0
-0.9732926797 3.8519217577 0
-0.9562065251 4.8149058502 0
-1.1449420716 1.6917243294 0
-0.9366235529 5.4600744049 0
-0.8362886211 3.0861191952 0
-1.2725947951 7.3492424287 0
-0.6820920143 1.8016277949 0
-1.5017100732 2.4460067508 0
-1.0138364719 2.3142887523 0
-1.0698594874 2.6810259651 0
-0.5026122757 3.5070186631 0
-1.094531378 4.2121585832 0
-0.0241567138 -1.9706520596 0
-1.0825554498 -2.8989685958 0
-1.2164719445 5.0258219935 0
-0.2962215916 3.9123720556 0
-1.0055870107 -1.5493857038 0
-1.0774155607 0.8518362335 0
-0.9559777736 6.571744748 0
-1.302809555 -2.4827229394 0
-1.441170085 1.9914898876 0
-1.1947612307 -3.1710569673 0
-0.9788354851 1.5219497132 0
-0.6546952137 1.9272441627 0
-0.633559675 0.4514684403 0
-0.8542400349 3.8406462352 0
-0.6374700355 0.589820864 0
-0.2065346258 4.5767273716 0
-0.8028418207 4.3042858441 0
-0.7083593263 0.1697635118 0
-1.091016705 1.7851014143 0
-0.6371568556 1.6345662713 0
-1.3409260069 3.9143148892 0
1.3750480665 1.1154471859 1
1.2392985628 -2.0447914061 1
1.0083699265 -0.3708306192 1
0.7328782482 2.4692816832 1
0.6131638153 2.8319819211 1
1.3315232991 0.8088555391 1
1.6017098824 0.227989981 1
1.0817137654 0.7028239672 1
0.9794354968 -0.9369815409 1
1.282167517 1.7321758344 1
0.4940756413 0.471273768 1
0.9219535347 0.9639575612 1
0.3983895095 -0.2775584209 1
1.1289271361 0.6605882379 1
1.0088123873 -1.2194953985 1
1.0990454082 3.2496260952 1
0.8712306918 -0.5375296776 1
0.4386968397 1.4389024524 1
1.2994505112 -3.8867603608 1
0.8031822557 2.0167820835 1
1.0541381774 -0.7126950013 1
1.2865094419 1.2667215029 1
1.1726366196 -0.8319026303 1
0.7511559545 1.3911674188 1
0.9218605801 -1.0458978631 1
0.9350390132 -0.8404114957 1
1.29858899 -1.9136316705 1
1.3874987879 -2.9905786215 1
0.6803736908 0.8722900023 1
0.6941685815 2.2393156131 1
1.0394154596 0.3366301899 1
0.99963886 -1.3003597894 1
1.0606582676 -2.2803935266 1
0.6842443028 -1.9424228102 1
0.5964308924 3.5841413238 1
0.9762163033 0.2168607924 1
1.3724879562 -2.1507492568 1
1.190701345 -2.2290861469 1
0.9643648193 -1.4780406325 1
0.884631369 -0.4207157923 1
0.6621033289 4.0860876363 1
1.2711501136 0.1019906285 1
1.2576453961 -2.4834443295 1
0.9501303566 -1.4416490679 1
1.1168262888 -1.9628431091 1
1.0821908276 2.7230491808 1
1.2794509287 4.0709979549 1
1.4945168556 3.1275492836 1
0.4700365055 -0.6710027971 1
0.9074695611 2.4555597924 1
0.9757354722 -0.0702529155 1
0.6155222134 -0.2423827546 1
0.912566416 -2.1586126009 1
1.2448746039 -0.477501224 1
0.7718349431 -1.5458506738 1
0.3672331198 -0.4468513831 1
0.693008854 -1.2581555805 1
1.0865831077 -0.6539030425 1
0.7704989147 -3.1508699266 1
1.2853829373 1.083076047 1
0.8320076447 -2.5436394663 1
1.0696820762 0.6936478333 1
0.8204239824 -1.2304971916 1
1.190239509 -1.6763678502 1
0.5063276039 -3.6962819412 1
1.4943080179 -0.5942455887 1
0.9341595334 1.8465692165 1
0.9584684127 3.3734459644 1
0.5707355888 1.0945748991 1
0.9995096499 -2.5287423304 1
0.9788367836 -0.41918288 1
0.6370762961 2.2195952805 1
1.1795863679 1.0233141245 1
1.6058407833 -1.2309664908 1
1.3584656911 0.472482848 1
0.9810514564 1.8179081313 1
1.1679231135 -0.7562672991 1
1.0645004431 -1.4849623403 1
1.1266115849 -1.6001497559 1
0.3785109176 1.0452310083 1
0.7271066483 1.0009306087 1
0.9144174938 -0.962741473 1
1.1909046234 -3.0182984915 1
1.1098699755 0.227327909 1
0.9692689619 -0.5289432371 1
0.3498284799 0.1696559135 1
0.5709184472 2.8507893517 1
1.4030779109 0.6123894239 1
1.0414141717 -1.6591314519 1
1.0052497385 4.2939536857 1
0.8984513784 -1.3410505988 1
1.8746034883 -0.9808662993 1
0.7939195936 1.1085142557 1
0.9572908619 -2.7333920534 1
1.1616285421 0.2806466187 1
1.3984670074 -0.0790942602 1
0.9606879472 4.1254390181 1
1.2910396753 2.5033090057 1
1.2995713732 0.7914436323 1
1.0788551551 -2.1741404847 1
0.6044995361 1.0412459222 1
1.2419410773 -0.7131993719 1
1.0313032437 -1.0525082422 1
1.467010567 -3.7190096622 1
0.7474642426 -4.5811604362 1
0.9989548803 0.694145193 1
0.8484809824 0.9006224168 1
0.4464631174 -0.7560372617 1
0.6842418796 1.2697678655 1
0.4111490725 0.6334587622 1
1.5090601685 -2.7731093275 1
1.0727931191 -2.4569675226 1
1.1808091928 2.3545665295 1
1.0620315435 0.9162963015 1
1.336977309 -0.6362326979 1
1.4559266635 -2.0917643576 1
0.8781564104 0.5174170168 1
0.7101501343 0.4911414907 1
1.3326454276 -3.7042292678 1
1.6759844612 1.8860176272 1
0.9340348194 0.1222130878 1
0.7716750691 0.6688339881 1
1.1003445309 -2.6418494289 1
0.7167664296 3.2944677604 1
0.7660401104 1.6718892852 1
1.2035343548 -1.6520070461 1
0.9340105779 -0.4081769628 1
1.1585943989 -1.2322790543 1
0.8488578323 0.8325384622 1
1.1762256466 1.6143685576 1
1.1032151175 0.7371084021 1
1.1558660913 0.9463103395 1
1.3531592364 1.0716524876 1
1.2625648826 -2.1610720217 1
0.5367851538 1.4256992831 1
1.5486534483 -1.7435079149 1
0.6263987723 1.230726453 1
0.4695951621 -2.1887020426 1
1.2877494934 2.1998212246 1
0.7651978772 0.8403538155 1
0.4301858605 1.5849547166 1
0.9870156895 -1.3500881907 1
1.5530459472 1.5694559661 1
1.2693261047 -1.5051150777 1
1.2084994037 -0.7462100611 1
0.6788448928 -0.541377177 1
0.757624132 1.0224856541 1
1.2773793308 2.5594792497 1
1.3987737853 -0.4682795486 1
1.3348377453 -0.4131566873 1
